nr wiersza 0, nr kolumny 0, [r. suma nagród Q = [5589.504, 5550.058, 5577.367, 5540.2085, 5527.3296, ]
nr wiersza 1, nr kolumny 6, [r. suma nagród Q = [5607.8374, 5578.6885, 5515.6816, 5580.614, 5604.843, ]
nr wiersza 1, nr kolumny 7, [r. suma nagród Q = [5237.2554, 5416.9478, 5326.7856, 5596.8447, 5492.6724, ]
nr wiersza 1, nr kolumny 8, [r. suma nagród Q = [0.0, 0.0, 0.0, 0.0, 0.0, ]
nr wiersza 1, nr kolumny 9, [r. suma nagród Q = [4384.3525, 4864.126, 3902.3748, 3755.553, 4224.1646, ]
nr wiersza 1, nr kolumny 10, [r. suma nagród Q = [4559.3374, 5538.8237, 4559.1426, 4278.574, 4307.1, ]
nr wiersza 1, nr kolumny 11, [r. suma nagród Q = [0.0, 0.0, 0.0, 0.0, 0.0, ]
nr wiersza 2, nr kolumny 0, [r. suma nagród Q = [5585.494, 5605.0967, 5528.9204, 5532.7236, 5589.2915, ]
nr wiersza 2, nr kolumny 1, [r. suma nagród Q = [5578.313, 5620.661, 5586.7676, 5591.7295, 5526.6, ]
nr wiersza 2, nr kolumny 2, [r. suma nagród Q = [5621.2686, 5644.247, 5617.016, 5591.1978, 5569.4956, ]
nr wiersza 2, nr kolumny 3, [r. suma nagród Q = [5619.9517, 5642.8975, 5564.9746, 5571.366, 5642.123, ]
nr wiersza 2, nr kolumny 4, [r. suma nagród Q = [5634.0996, 5560.6523, 5567.732, 5568.9644, 5613.417, ]
nr wiersza 2, nr kolumny 5, [r. suma nagród Q = [0.0, 0.0, 0.0, 0.0, 0.0, ]
nr wiersza 2, nr kolumny 6, [r. suma nagród Q = [5264.325, 5169.0522, 4873.948, 5280.545, 5363.3774, ]
nr wiersza 2, nr kolumny 7, [r. suma nagród Q = [5144.2437, 4726.5186, 4619.2856, 5205.5117, 5452.195, ]
nr wiersza 2, nr kolumny 8, [r. suma nagród Q = [0.0, 0.0, 0.0, 0.0, 0.0, ]
nr wiersza 2, nr kolumny 9, [r. suma nagród Q = [4570.677, 4556.5195, 4521.2036, 4518.4067, 4666.9346, ]
nr wiersza 2, nr kolumny 10, [r. suma nagród Q = [4500.2373, 4108.392, 4443.4746, 4442.1113, 4687.2856, ]
nr wiersza 2, nr kolumny 11, [r. suma nagród Q = [0.0, 0.0, 0.0, 0.0, 0.0, ]
nr wiersza 3, nr kolumny 0, [r. suma nagród Q = [5594.795, 5591.5166, 5584.5557, 5510.457, 5599.458, ]
nr wiersza 3, nr kolumny 1, [r. suma nagród Q = [5595.1377, 5506.956, 5581.5874, 5567.6533, 5521.3545, ]
nr wiersza 3, nr kolumny 2, [r. suma nagród Q = [0.0, 0.0, 0.0, 0.0, 0.0, ]
nr wiersza 3, nr kolumny 3, [r. suma nagród Q = [0.0, 0.0, 0.0, 0.0, 0.0, ]
nr wiersza 3, nr kolumny 4, [r. suma nagród Q = [5588.76, 5548.9004, 5568.5537, 5549.4136, 5615.774, ]
nr wiersza 3, nr kolumny 5, [r. suma nagród Q = [0.0, 0.0, 0.0, 0.0, 0.0, ]
nr wiersza 3, nr kolumny 6, [r. suma nagród Q = [4556.501, 4875.2666, 4381.525, 4356.6104, 4366.183, ]
nr wiersza 3, nr kolumny 7, [r. suma nagród Q = [4452.3574, 4841.965, 4491.329, 4559.0264, 4451.5996, ]
nr wiersza 3, nr kolumny 8, [r. suma nagród Q = [4828.778, 4695.647, 4598.1274, 4585.0176, 4567.5464, ]
nr wiersza 3, nr kolumny 9, [r. suma nagród Q 
